1093215888,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Stilling H. (consultation sur place),STI 204 45l,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,Joannis Jacobi Hartenkeil Tractatus de vesicae urinariae calculo,"Hartenkeil, Joannes Jacobus",sumptibus Tobiae Goebhardt,Bambergae ;,1785,,459
1093217349,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Stilling H. (consultation sur place),STI 237 45l,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,"Fälle des Wasserbruches sammt Beobachtungen über eine sonderbare Art diese Krankheit zu behandeln, denen ein sonderbarer Fall des mit dem Wasserbruche vermengten Harnblasenbruches, und zwey Fälle des eingesperrten Bruches beigefüget sind","Keate, Thomas",bei Karl Barth,Prag :,[ca. 1793],,459
1093217409,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Stilling H. (consultation sur place),STI 238 45l,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,Abhandlung von der Mastdarmfistel,"Pott, Percivall",in Verlag der Friedrich Bernhardischen Handlung,Wien :,1768,,459
1093219785,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Stilling H. (consultation sur place),STI 270 45l,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,"Herrn Percival Pott Abhandlung von dem Wasserbruche und andern Krankheiten des Hoden, seiner Häute und seiner Gefässe : mit vielen Fällen erläutert","Pott, Percivall",bey Johann Gottlob Rothe,Kopenhagen :,1770,,459
1093220418,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Stilling H. (consultation sur place),STI 288 45l,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,Kritische Untersuchung der alten und neuen Art die Krankheiten der Harnröhre zu behandeln : nebst einer verbesserten Methode sie zu heilen,"Foot, Jesse",in der Richterischen Buchandlung,Altenburg :,1777,,459
1093217291,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Stilling H. (consultation sur place),STI 291 45l,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,De l'urétrotomie ou de quelques procédés peu usités de traiter les rétrécissements de l'urètre,"Civiale, Jean",J-B Baillière,Paris :,1849,,459
1093208575,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Stilling H. (consultation sur place),STI 30/1 45l,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,Maladies des organes génitaux et urinaires : exposées d'après la clinique chirurgicale de l'hôpital de Bordeaux,"Moulinié, Jean",Granet; C Lawalle; G Baillière,Paris :,1839,,459
1093208576,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Stilling H. (consultation sur place),STI 30/1 45l,STI 30/2 | 45l,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,Maladies des organes génitaux et urinaires : exposées d'après la clinique chirurgicale de l'hôpital de Bordeaux,"Moulinié, Jean",Granet; C Lawalle; G Baillière,Paris :,1839,,459
1093225341,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Stilling H. (consultation sur place),STI 332 45l,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,Caroli Frederici Clossius Tractatus de ductoribus cultri lithotomi sulcatis,"Closs, Carl Fridrich",Literis novae typograph academ,Marpurgi Hessorum :,1792,,459
1093229026,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Stilling H. (consultation sur place),STI 347 45l,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,Lithotritie perfectionnée : sondes droites et injections forcées : exposé des nouveaux procédés et bandages pour le traitement et la guérison des hernies,"Fournier, François, dit de Lempdes",chez l'auteur; chez Gabon,Paris :,1829,,459
1093229851,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Stilling H. (consultation sur place),STI 366/1 45l,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,Traité pratique sur les maladies des organes génito-urinaires,"Civiale, Jean",Crochard,Paris :,1837-1842,,459
1093230148,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Stilling H. (consultation sur place),STI 375 45l,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,De la rétention d'urine et d'une nouvelle méthode pour introduire les bougies et les sondes dans la vessie: comment on peut prévenir les rétrécissements de l'urètre,"Béniqué, Pierre-Jules",Méquignon-Marvis,Paris :,1838,,459
1093230340,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Stilling H. (consultation sur place),STI 386 45l,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,Ueber die Verengerungen der Harnröhre und des Mastdarmes : nebst einer Beurtheilung der verschiedenen gegen diese Krankheiten angewendeten Behandlungsarten,"Tanchou, Stanislas",CE Kollmann,Leipzig :,1836,,459
1093231041,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Stilling H. (consultation sur place),STI 394 45l,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,"Recherches anatomiques, pathologiques et thérapeutiques sur les maladies des organes urinaires et génitaux, considérées spécialement chez les hommes âgés : ouvrage entièrement fondé sur de nouvelles observations","Mercier, Louis-Auguste",Labé; Béchet,Paris :,1841,,459
1093231177,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Stilling H. (consultation sur place),STI 402 45l,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,Des rétentions d'urine ou pathologie spéciale des organes urinaires au point de vue de la rétention,"Horion, Charles",A Delahaye,Paris :,1863,,459
1093231228,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Stilling H. (consultation sur place),STI 415 45l,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,Zur Anatomie der Niere,"Henle, Jakob",Verlag der Dieterischen Buchhandlung,Göttingen :,1862,,459
1093232595,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Stilling H. (consultation sur place),STI 427 45l,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,De l'uréthrotomie interne,"Reliquet, Emile",A Delahaye,Paris :,1865,,459
1093232638,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Stilling H. (consultation sur place),STI 429 45l,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,Erkennung und Behandlung der Prostata-Krankheiten,"Thompson, Henry",F Enke,Erlangen :,1867,,459
1093112271,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Stilling H. (consultation sur place),STI 43 45l,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,Traité des maladies des voies urinaires,"Phillips, Charles Victor Joseph, 1811-1870",H Baillière etc; G Baillière,Paris :,1860,,459
1093208749,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Stilling H. (consultation sur place),STI 44 45l,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,Die Pathologie und Therapie der Nierenkrankheiten,"Rosenstein, Siegmund",A Hirschwald,Berlin :,1886,,459
1093232836,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Stilling H. (consultation sur place),STI 440 45l,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,Collection de calculs urinaires et d'instruments de chirurgie du dr. J. Civiale,"Civiale, Jean",J Rothschild,Paris :,1869,,459
1092666999,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Stilling H. (consultation sur place),STI 446 45l,,Book,None,1997-03-03,2000 - Exclu du prêt à domicile,Réflexions sur la chirurgie urologique moderne,"Perrin, Théodore",Impr Corbaz,Lausanne :,1906,,459
1093240386,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Stilling H. (consultation sur place),STI 465 45l,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,Die Addison'sche Krankheit : eine Monographie von H. Averbeck,"Averbeck, Heinrich",F Enke,Erlangen :,1869,,459
1093240418,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Stilling H. (consultation sur place),STI 467 45l,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,An essay on the treatment of some affections of the prostate gland,"Stafford, Richard-Anthony",J Churchill,London :,1840,,459
1093241494,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Stilling H. (consultation sur place),STI 468 45l,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,"Lateralis operationis historia, seu descriptio methodi calculum extrahendi... : accedit de ejusdem methodi apud Londinenses introductione, & progressu","Douglas, James, médecin",apud Henricum Mulhovium,Lugduni Batavorum :,1729,,459
1093246368,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Stilling H. (consultation sur place),STI 500 45l,,Book,None,1997-04-26,1000 - Consult. surv. 28 j.,Ein Blatt zur neuesten Geschichte der Heilung der Harnröhren-Verengerungen mittelst der inneren Urethrotomie,"Stilling, Benedict",GH Wigand,Göttingen :,1856,,459
1093240412,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Stilling H. (consultation sur place),STI 502 45l,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,On the anatomy and physiology of the male urethra and on the patholog of strictures of that canal,"Hancock, Henry",Highle,London :,1852,,459
1093246592,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Stilling H. (consultation sur place),STI 509 45l,,Book,None,1997-04-26,1000 - Consult. surv. 28 j.,Etudes sur le cathétérisme curviligne et sur l'emploi d'une nouvelle sonde dans le cathétérisme évacuatif,"Gely, J.-A",G Baillière,Paris ;,1861,,459
1093208906,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Stilling H. (consultation sur place),STI 51 45l,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,Die Krankheiten des Harnsystems und ihre Behandlung,"Willis, Robert",JF Baerecke,Eisenach :,1841,,459
1093247044,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Stilling H. (consultation sur place),STI 516 45l,,Book,None,1997-04-26,1000 - Consult. surv. 28 j.,"Lettre à l'Académie des sciences : examen critique de l'ouvrage de M. le Docteur Civiale intitulé ""De la lithotritie, ou broiement de la pierre dans la vessie"" et appréciation des faits présentés par ce médecin","Heurteloup, Charles-Louis-Stanislas",Baillière etc; Tournachon-Molin,Paris :,1827,,459
1093247185,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Stilling H. (consultation sur place),STI 525 45l,,Book,None,1997-04-26,1000 - Consult. surv. 28 j.,An improved method of treating strictures in the urethra,"Whately, Thomas",J Callow,London :,1816,,459
1093247420,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Stilling H. (consultation sur place),STI 547 45l,,Book,None,1997-04-26,1000 - Consult. surv. 28 j.,De urethrae stricturis omnibusque tractandi eas methodis : commentatio medico-chirurgica : pars prior pathologia,"Saulsohn, Sigismund",A Hirschwald,Berolini :,1833,,459
1093247894,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Stilling H. (consultation sur place),STI 562 45l,,Book,None,1997-04-26,1000 - Consult. surv. 28 j.,Die Fortschritte der Nierenpathologie,"Lépine, Jacques-Raphaël",A Hirschwald,Berlin :,1884,,459
1093248124,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Stilling H. (consultation sur place),STI 574 45l,,Book,None,1997-04-26,1000 - Consult. surv. 28 j.,Der feinere Bau der Nebennieren beim Menschen und den vier Wirbelthierclassen,"Ecker, Alexander",F Vieweg,Braunschweig :,1846,,459
1093248497,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Stilling H. (consultation sur place),STI 583 45l,,Book,None,1997-04-26,1000 - Consult. surv. 28 j.,Die Stricturen der Harnröhre und deren Behandlung,"Seydel, Gustav",Arnold,Dresden :,1854,,459
1093248495,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Stilling H. (consultation sur place),STI 584 45l,,Book,None,1997-04-26,1000 - Consult. surv. 28 j.,Nouveau traité des rétrécissements de l'urètre et des maladies qu'ils produisent,"Rodrigues, Hubert",J-B Baillière etc; L Castel et Sevalle,Montpellier :,1843,,459
1093209176,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Stilling H. (consultation sur place),STI 59 45l,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,"Dissertation sur les maladies de l'urètre, qui ont besoin de bougies","André, Nicolas, 1704-1780",chez Pecquet,A Paris :,1751,,459
1093248704,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Stilling H. (consultation sur place),STI 591 45l,,Book,None,1997-04-26,1000 - Consult. surv. 28 j.,Practical observations on the treatment of stricture of thee urethra and fistula in perineo : illustrated with cases and drawings of these affections,"Lizars, John",WH Lizars,Edinburgh :,1851,,459
1093250483,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Stilling H. (consultation sur place),STI 621 45l,,Book,None,1997-04-26,1000 - Consult. surv. 28 j.,Ueber die radikale Heilung der Harnröhren-Verengerungen und deren Folgen : nebst kritischen Bemerkungen über Ducamp's Heilverfahren gegen dieselben,"Krimer, W",LaRuelle und Destez,Aachen :,1828,,459
1093250828,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Stilling H. (consultation sur place),STI 638 45l,,Book,None,1997-04-26,1000 - Consult. surv. 28 j.,On perforation and division of permanent stricture of the urethra by the lancetted stilettes : with observations on the nature and treatment of spasmodic and inflammatory stricture and on various other urethral affections,"Stafford, Richard-Anthony",Rees etc; Longman,London :,1836,,459
1093250823,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Stilling H. (consultation sur place),STI 639 45l,,Book,None,1997-04-26,1000 - Consult. surv. 28 j.,Über die tödtlichen Krankheiten der Harnblase und Harnröhre alter Männer,"Sömmering, Samuel Thomas",F Boselli,Frankfurt a. M. :,1822,,459
1093209255,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Stilling H. (consultation sur place),STI 64 45l,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,Cure radicale de l'hydrocèle : traité des maladies particulières aux hommes,"Imbert Delonnes, Ange Bernard",et chez Duplain; chez l'auteur,A Paris :,1791,,459
1093251342,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Stilling H. (consultation sur place),STI 651 45l,,Book,None,1997-04-26,1000 - Consult. surv. 28 j.,De l'uréthrotomie interne : observations recueillies à la clinique de M. le professeur Sédillot,"Gaujot, G",V Rozier,Paris :,1860,,459
1093209337,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Stilling H. (consultation sur place),STI 68 45l,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,Composition du remède de M. Daran,"Daran, Jacques",Méquignon l'aîné; chez Didot le jeune,A Paris :,1780,,459
1093258145,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Stilling H. (consultation sur place),STI 703 45l,,Book,None,1997-04-26,1000 - Consult. surv. 28 j.,"On the immediate treatment of stricture of the urethra by the employment of the ""stricture dilator""","Holt, Barnard",J Churchill,London :,1868,,459
1093259274,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Stilling H. (consultation sur place),STI 715 45l,,Book,None,1997-04-26,1000 - Consult. surv. 28 j.,Amussat's Vorträge über die Verengerungen der männlichen Harnröhre mit einem Anhange über die Krankheiten der Borsteherdrüse,"Amussat, Jean Zuléma",J Rauch,Mainz :,1833,,459
1093259745,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Stilling H. (consultation sur place),STI 720 45l,,Book,None,1997-04-26,1000 - Consult. surv. 28 j.,Vorlesungen über die vorzüglischsten Krankheiten der Harnausführungsorgane und des Mastdarms (mit Ausschluss der Syphilis),"Guthrie, J.J",CE Kollmann,Leipzig :,1836,,459
1093262574,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Stilling H. (consultation sur place),STI 747 45l,,Book,None,1997-04-26,1000 - Consult. surv. 28 j.,Considérations pratiques sur les rétrécissements du canal de l'urètre ; suivies d'un Essai sur les tubercules : d'après les travaux cliniques les plus récens de M. le Professeur Lallemand,"Bermond, Eugène",Germer-Baillière; L Castel,Montpellier :,1837,,459
1093265891,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Stilling H. (consultation sur place),STI 776 45l,,Book,None,1997-04-26,1000 - Consult. surv. 28 j.,"A treatise on the urethra : its diseases, especially stricture, and their cure","Phillips, Benjamin",Longman Rees etc,London :,1832,,459
1093296065,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Stilling H. (consultation sur place),STI 839 45l,,Book,None,1997-04-26,1000 - Consult. surv. 28 j.,Incontinence d'urine et son traitement rationnel par la méthode des injections,"Devergie, Alphonse",Maurice; G Baillière,Paris :,1840,,459
1093296077,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Stilling H. (consultation sur place),STI 846 45l,,Book,None,1997-04-26,1000 - Consult. surv. 28 j.,Everard Home's Praktische Beobachtungen über die Behandlung der Krankheiten der Vorsteherdrüse,"Home, Everard",in der Dyt'schen Buchhandlung,Leipzig :,1817,,459
1093312808,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Stilling H. (consultation sur place),STI 907 45l,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,"Gemischte urologische Abhandlungen, didaktischer, casuistischer und kritisch-polemischer Natur","Iv́anchich, Victor von",LW Seidel,Wien :,1866,,459
1093366045,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Stilling H. (consultation sur place),STI 968 45l,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,Clinical lectures on diseases of the urinary organs : delivered at University College Hospital,"Thompson, Henry",J Churchill,London :,1868,,459
1093367403,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Stilling H. (consultation sur place),STI 989 45l,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,Über eine einfache und sichere Methode des Steinschnittes,"Langenbeck, Conrad-Johann-Martin",Stahel,Würzburg :,1802,,459
1093367410,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Stilling H. (consultation sur place),STI 993 45l,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,Joseph Flajani's Praktische Beobachtungen über die Schlagadergeschwülste der untern Gliedmassen...,"Flajani, Giuseppe",Kaspers,Nürnberg :,1799,,459
VD2095307,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 15001 45l,,Book,None,2006-07-24,1000 - Consult. surv. 28 j.,De ischuria vera ac spuria,"Mulder, Didericus Hermanus",C de Pecker,Lugduni Batavorum :,1766,,459
1096112987,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 15887 45l,,Book,None,2007-06-27,1000 - Consult. surv. 28 j.,De la stricturotomie intra-urétrale,"Guillon, François Gabriel",Hennuyer,Paris :,1857,,459
VD2274274,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 15893 45l,,Book,None,2007-06-28,1000 - Consult. surv. 28 j.,Etude historique de la lithotritie,"Leroy, Jean-Jacques-Joseph",sn,[S.l.] :,[1843],,459
1092712549,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 1660 45l,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,Leçons du Dr. Amussat sur les rétentions d'urine causées par les rétrécissements du canal de l'urètre et sur les maladies de la prostate,"Amussat, Jean Zuléma",J-B Baillière etc; chez l'auteur; Germer-Baillière,Paris :,1832,,459
1093112270,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 1665 45l,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,Traité des maladies des voies urinaires,"Phillips, Charles Victor Joseph, 1811-1870",H Baillière etc; G Baillière,Paris :,1860,,459
1093125485,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 1937 45l,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,Leçons cliniques sur les maladies des voies urinaires,"Thompson, Henry",J-B Baillière,Paris :,1889,,459
1093126264,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 1953 45l,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,Traité de la cystostomie sus-pubienne chez les prostatiques : création d'un urèthre hypogastrique : application de cette nouvelle méthode aux diverses affections des voies urinaires,"Poncet, Antonin",Masson,Paris :,1899,,459
1092430368,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 2461 45l,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,Leçons cliniques sur les affections chirurgicales de la vessie et de la prostate : professées à l'hôpital Necker,"Guyon, Félix",J-B Baillière,Paris :,1888,,459
1092430370,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 2468 45l,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,Leçons cliniques sur les maladies des voies urinaires : professées à l'hôpital Necker,"Guyon, Félix",J-B Baillière,Paris :,1885,,459
1093148875,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 2478 45l,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,"Affections chirurgicales des reins, des uretères et des capsules surrénales","Le Dentu, Jean-François-Auguste",G Masson,Paris :,1889,,459
1093155610,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 2594 45l,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,Mémoires sur la méthode d'extraire la pierre de la vessie urinaire par la voie de l'intestin rectum,"Vaccà-Berlinghieri, Andrea",J-J Paschoud,Genève ;,1823,,459
1093177643,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 2881 45l,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,"Parallèle de la taille latérale de Mr. Le Cat, avec celle du lithotome-caché ; suivi de deux dissertations, Sur l'adhérence des pierres à la vessie ; Sur quelques nouveaux moyens de briser la pierre","Le Cat, Claude Nicolas",chez Marc Michel Rey,A Amsterdam :,1766,,459
1094073447,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 5403 45l,,Book,None,1997-09-02,1000 - Consult. surv. 28 j.,Memoria terza sul taglio retto-vesicale,"Vaccà-Berlinghieri, Andrea",S Nistri,Pisa :,1823,,459
1099015140,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 9126 45l,,Book,None,2000-12-27,1000 - Consult. surv. 28 j.,Blennorrhoeae renum et vesicae urinariae adumbratio pathologica et therapeutica,"Kirchgaesser, Franciscus Carolus",typis Thormannianis,Bonnae :,1825,,459
