1093296261,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Stilling H. (consultation sur place),STI 857 16a,,Book,None,1997-04-26,1000 - Consult. surv. 28 j.,Die Impfung der Arzneikörper : nebst Rückblick auf einige meiner früheren Arbeiten,"Langenbeck, Max",C Rümpler,Hannover :,1856,,160
1093304569,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Stilling H. (consultation sur place),STI 872 16a,,Book,None,1997-04-26,1000 - Consult. surv. 28 j.,Etude physiologique et thérapeutique de la caféine,"Leblond, E",O Doin,Paris :,1883,,160
1093309690,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Stilling H. (consultation sur place),STI 902/1 16a,,Book,None,1997-04-26,1000 - Consult. surv. 28 j.,Handbuch der gesammten Arzneimittellehre : mit besonderer Rücksichtnahme auf die Pharmacopoe des Deutschen Reiches für Ärzte und Studirende,"Husemann, Theodor",J Springer,Berlin :,1874-1875,,160
1093309691,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Stilling H. (consultation sur place),STI 902/1 16a,STI 902/2 | 16a,Book,None,1997-04-26,1000 - Consult. surv. 28 j.,Handbuch der gesammten Arzneimittellehre : mit besonderer Rücksichtnahme auf die Pharmacopoe des Deutschen Reiches für Ärzte und Studirende,"Husemann, Theodor",J Springer,Berlin :,1874-1875,,160
1093304575,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Stilling H. (consultation sur place),STI 977 16a,,Book,None,1997-04-26,1000 - Consult. surv. 28 j.,Die Lehre von der Arzneiverordnung nach den neuesten Bestimmungen mit Darlegung der Grammen-und unzen-Berechnung,"Strumpf, F. L",L Oehmigke,Berlin :,1867,,160
1094707254,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 12466 16a,,Book,None,2004-04-20,1000 - Consult. surv. 28 j.,The book of prescriptions : containing upwards of 3000 prescriptions collected from the practice of the most eminent physicians and surgeons English and foreign,"Beasley, Henry",J & A Churchill,London :,1892,,160
1093104692,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 1542/1 16a,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,"Botanique médicale ou histoire naturelle et médicale des médicamens,des poisons et des alimens tirés du règne végétal","Richard, Achille",chez Béchet Jeune,A Paris :,1823,,160
1093104693,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 1542/1 16a,HMA 1542/2 | 16a,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,"Botanique médicale ou histoire naturelle et médicale des médicamens,des poisons et des alimens tirés du règne végétal","Richard, Achille",chez Béchet Jeune,A Paris :,1823,,160
1093108658,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 1619 16a,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,"Dictionnaire botanique et pharmaceutique : contenant les principales propriétés des minéraux, des végétaux... : avec les préparations de pharmacie...","Alexandre, Nicolas",chez Nyon,A Paris :,1768,,160
VD2407456,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 16857 16a,,Book,None,2008-05-28,1000 - Consult. surv. 28 j.,Formulaire pharmaceutique à l'usage des hôpitaux militaires français,,J Dumaine,Paris :,1857,,160
1092324373,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 1688 16a,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,"Lehrbuch der Arzneimittellehre, nebst Anleitung zu Arzneiverordnungen","Cloetta, Arnold",JCB Mohr,Freiburg I.B.;,1881,,160
1096131968,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 17201/2 16a,,Book,None,2008-12-02,1000 - Consult. surv. 28 j.,Traité de pharmacie théorique et pratique,"Soubeiran, Eugène",V Masson,Paris :,1853,,160
VD2460380,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 17202 16a,,Book,None,2008-12-02,1000 - Consult. surv. 28 j.,"Eléments de pharmacie théorique et pratique... : avec l'exposition des vertus & doses des médicaments, à la suite de chaque article","Baumé, Antoine, 1728-1804",Samson,Paris :,1784,,160
1096134592,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 17926/1 16a,,Book,None,2009-10-29,1000 - Consult. surv. 28 j.,Nouveau traité de pharmacie théorique et pratique,"Soubeiran, Eugène",Crochard,Paris :,1836,,160
1092967929,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 1923/1 16a,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,Traité de thérapeutique et de matière médicale,"Trousseau, Armand",Béchet jeune,Paris :,1862,,160
1092967930,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 1923/1 16a,HMA 1923/2 | 16a,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,Traité de thérapeutique et de matière médicale,"Trousseau, Armand",Béchet jeune,Paris :,1862,,160
1093126381,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 1981 16a,,Book,Missing,1997-03-03,1000 - Consult. surv. 28 j.,Disputatio medica inauguralis de theriaca,"Gmelin, Guilielmus Godofredus",literis Hiobi Franckii,Tubingae :,1720,,160
1093127492,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 1984 16a,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,"A text-book of pharmacology, therapeutics and materia medica","Brunton, Thomas Lauder",Macmillan,London ;,1887,,160
1093130677,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 2090 16a,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,Commentar zur Pharmacopoea Helvetica,"Dünnenberger, Carl",O Füssli,Zürich :,1896,,160
1093133033,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 2131 16a,,Book,Missing,1997-03-03,1000 - Consult. surv. 28 j.,Disputatio inauguralis medica de antimonio,"Geiger, David",Litteris Roebelianis,Tubingae :,1735,,160
1092324371,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 2216 16a,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,Dr A. Cloetta's Lehrbuch der Arzneimittellehre und Arzneiverordnungslehre,"Cloetta, Arnold",JCB Mohr,Freiburg i.B. :,1889,,160
1093139917,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 2248 16a,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,Traité de la matière médicale : pour servir à la composition des remèdes indiqués dans les Aphorismes : auquel on a ajouté les Opérations chimiques,"Boerhaave, Herman, 1668-1738",chez Briasson; chez Huart,Paris :,1739,,160
RERO-16012526,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 23023 16a,,Book,None,2014-08-27,1000 - Consult. surv. 28 j.,"The English physician enlarged with three hundred and sixty-nine medicines, made of English herbs, that were not in any impression until this","Culpepper, Nicholas",J Scatcherd,London :,[1800?],,160
1093144569,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 2352 16a,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,Handbuch der allgemeinen und speciellen Arzneiverordnungs-Lehre : mit besonderer Beruecksichtigung der neuensten Arzneimittel und Pharmacopoeen auf Grundlage der Pharmacopoea Germanica,,A Hirschwald,Berlin :,1873,,160
1093145130,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 2366 16a,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,Lehrbuch der speciellen Heilmittellehre für Vorlesungen und zum Selbststudium,"Werber, Wilhelm Joseph Anton",F Enke,Erlangen :,1868,,160
1093161391,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 2694 16a,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,"Traité de pharmacologie, de thérapeutique et de matière médicale","Brunton, Thomas Lauder",A Manceaux,Bruxelles :,1889,,160
1092561012,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 3204 16a,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,"Plantes, remèdes et maladies, ou, la médecine simple et facile à la portée de tous","Lehamau, P.-J.-L",AE Broquet,Wargnies-le-Grand :,1893,,160
1093304581,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 3969 16a,,Book,None,1997-04-26,1000 - Consult. surv. 28 j.,La thérapeutique simpliste,"Toussaint, Emile",Institut dosimétrique C Chanteaud,Paris :,1899,,160
1093327069,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 4349 16a,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,"The dispensatory of the Royal College of Physicians, London","Pemberton, Henry",T Longman,London :,1748,,160
1094081545,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 6225 16a,,Book,None,1998-04-23,1000 - Consult. surv. 28 j.,"Recueil de secrets et remèdes, tant pour guérir les maladies du corps humain, que pour celles de bestiaux : avec plusieurs remarques curieuses et utiles sur les diiférents tempéraments, indiquant le Régime, les Remèdes et les Aliments convenables à ceux dont il y est parlé ; ouvrage très utile dans toutes les familles à la ville et à la campagne, qui ne contient rien qui n'ait été éprouvé et qui font tous des Specifiques faciles à composer et à garder",,s n,[S.l.] :,1742,,160
1094082452,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 6696 16a,,Book,Missing,1998-08-03,1000 - Consult. surv. 28 j.,"De analepticis quibusdam nobilioribus e cinnamomo, aniso stellato et asa foetida","Gmelin, Samuel-Gottlieb",Sigmund,Tubingae :,1763,,160
1099006372,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 8073 16a,,Book,None,2000-02-17,1000 - Consult. surv. 28 j.,L'art de dresser les formules de médecine,"Gaub, Hieronymus David",chez Pierre-Alexandre Le Prieur imprimeur libraire; et Saillant libraires; chez Desaint,A Paris :,1749,,160
1099019184,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 9940 16a,,Book,None,2001-07-31,1000 - Consult. surv. 28 j.,Essai sur la digitale pourpre,"Sanders, James",Chez Ancelle,Paris [etc.] :,1812,,160
1096113490,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMB 2839 16a,,Book,None,2007-09-12,1000 - Consult. surv. 28 j.,"Historia und Beschreibung influentischer, elementischer und natürlicher Wirckungen","Thurneisser zum Thurn, Leonhard",Asokthebu C W Barth,München :,1922,,160
1096114146,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMB 2854 16a,,Book,None,2007-11-21,1000 - Consult. surv. 28 j.,"Les champignons : histoire, description, culture, usages des espèces comestibles, vénéneuses, suspectes employées dans les arts, l'industrie, l'économie domestique, la médecine","Cordier, François Simon",J Rothschild,Paris :,1876,,160
1092426413,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMB 345 16a,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,Commentaires thérapeutiques du Codex medicamentarius ou histoire de l'action physiologique et des effets thérapeutiques des médicamentsinscrits dans la pharmacopée française,"Gubler, Adolphe",Baillière Tindall and Cox etc; J-B Baillière,Paris :,1874,,160
RERO-17463676,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMB 4173 16a,,Book,None,2016-03-31,1000 - Consult. surv. 28 j.,"De Cinchonae speciebus, atque medicamentis Chinam supplentibus","Hartung, C. A. F. A. Henrich",sn,Argentorati :,1812,,160
RERO-17526023,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMB 4179 30,,Book,None,2016-05-03,1000 - Consult. surv. 28 j.,"Les commentaires de M. P. André Matthiolus, médecin senois, sur les six livres de Pedacius Dioscoride Anazarbéen de la matière médecinale","Mattioli, Pietro Andrea",chez Pierre Rigaud,A Lyon :,1605,,30
