1093105548,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 1556 D79c,,Book,None,1997-03-03,3000 - Prêt 28 j.,Le statut du malade : XVIe-XXe siècles : approches anthropologiques,,L'Harmattan,Paris :,1991,2738409393; 9782738409393,D79c
1096621164,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 156 D30l,,Book,Loan,1997-03-03,3000 - Prêt 28 j.,"Pédiatrie des Lumières : maladies et soins des enfants dans l'""Encyclopédie"" et le ""Dictionnaire de Trévoux""","Teysseire, Daniel",J Vrin,Paris :,1982,2711607925; 9782711607921,D30l
1096112296,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 15702 540c,,Book,None,2007-04-16,3000 - Prêt 28 j.,Le magnétiseur amoureux,"Villers, Charles François Dominique, 1765-1815",J Vrin,Paris :,2006,2711618382; 9782711618385,540c
1096112051,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 15761 D516,,Book,None,2007-05-02,3000 - Prêt 28 j.,"Soigner et/ou punir : questionnement sur l'évolution, le sens et les perspectives de la psychiatrie en prison : [VIe Rencontres nationales des secteurs de psychiatrie en milieu pénitentiaire & unités pour malades difficiles Centre hospitalier Saint-Anne 13-14 octobre 1994]",,Ed L'Harmattan,Paris :,2005,2738438245; 9782738438249,D516
1096112091,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 15763 Cb,,Book,None,2007-05-02,3000 - Prêt 28 j.,Le terrain des sciences humaines : instructions et enquêtes (XVIIIe-XXe siècle),,L'Harmattan Inc; L'Harmattan,Paris :,1996,2738445195; 9782738445193,Cb
1096112090,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 15773 G,,Book,None,2007-05-14,3000 - Prêt 28 j.,La cicatrice : une traversée du cancer,"Curmi, Anne",L'Harmattan,Paris :,2007,2747578542; 9782747578547,G
1096112027,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 15801 550,,Book,None,2007-06-06,3000 - Prêt 28 j.,Métaphysique et psychologie,"Flournoy, Théodore",L'Harmattan,Paris :,2005,274759419X; 9782747594196,550
1096111933,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 15821 DG,,Book,None,2007-06-11,3000 - Prêt 28 j.,Aristote et la médecine : le fait et la cause,"Lombard, Jean, 1939-",L'Harmattan,Paris :,2006,2747570517; 9782747570510,DG
1094724262,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 1586 D45,,Book,None,1997-03-03,3000 - Prêt 28 j.,L'acte chirurgical,"Binet, Jean-Paul",O Jacob,Paris :,1990,2738100937; 9782738100931,D45
1096112877,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 15939 540c,,Book,None,2007-07-11,3000 - Prêt 28 j.,"Hypnotisme, double conscience et altérations de la personnalité : le cas Félida X (1887)","Azam, Eugène",L'Harmattan,Paris [etc.] :,2004,2747576280; 9782747576284,540c
1096112827,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 15948 D45d,,Book,None,2007-07-17,3000 - Prêt 28 j.,Chirurgie de guerre : le cas du Moyen Age,"Mounier-Kuhn, Alain",Economica,Paris :,2006,2717852506; 9782717852509,D45d
1096112793,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 15973 Df -,,Book,None,2007-07-25,3000 - Prêt 28 j.,"Images, science, mouvement : autour de Marey : [études, documents]",,SÉMIA Société d'études sur Marey et l'image animée; Ed L'Harmattan,Paris :,2003,2747550869; 9782747550864,Df
1096112791,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 15975 541b,,Book,None,2007-07-25,3000 - Prêt 28 j.,Le prix du bien-être : psychotropes et sociétés,"Zarifian, Edouard",O Jacob,Paris :,1996,2738104053; 9782738104052,541b
1096113601,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 16039 D600,,Book,None,2007-08-20,3000 - Prêt 28 j.,Les neurosciences et la philosophie de l'action,,J Vrin,Paris :,1997,2711613372; 9782711613373,D600
1096113538,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 16062 Cd,,Book,None,2007-09-03,3000 - Prêt 28 j.,Les sciences de la nature et les sciences de l'homme,"Huneman, Philippe",Ellipses,Paris :,2001,2729807659; 9782729807658,Cd
1096113507,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 16102 D10,,Book,None,2007-09-11,3000 - Prêt 28 j.,L'image de notre corps,"Lhermitte, Jean",L'Harmattan,Paris [etc.] :,1998,2738464912; 9782738464910,D10
1092908278,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 1611 DhRAS,,Book,None,1997-03-03,3000 - Prêt 28 j.,Raspail et la vulgarisation médicale,,J Vrin,Paris :,1988,2711694453; 9782711694457,DhRAS
1096113426,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 16146 DG,,Book,None,2007-09-24,3000 - Prêt 28 j.,Le projet encyclopédique de Pline l'Ancien,"Naas, Valérie",Ecole française de Rome,Rome :,2002,2728306168; 9782728306169,DG
1096113416,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 16156 Cb,,Book,Loan,2007-09-25,3000 - Prêt 28 j.,Naturisme et éducation corporelle : des projets réformistes aux prises en compte politiques et éducatives (XIXe-milieu XXe siècles),"Villaret, Sylvain",L'Harmattan,Paris :,2006,274759615X; 9782747596152,Cb
1096113386,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 16181 D504COU,,Book,None,2007-09-26,3000 - Prêt 28 j.,"Emile Coué : [l'homme, le pharmacien, le psychothérapeute]","Garibal, Gilbert",De Vecchi,Paris :,2002,2732882542; 9782732882543,D504COU
1096114294,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 16222 DUa,,Book,None,2007-10-22,3000 - Prêt 28 j.,Madame de Sévigné et la médecine du Grand Siècle,"Pouliquen, Yves",O Jacob,Paris :,2006,2738117791; 9782738117793,DUa
1096114509,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 16447 D35s,,Book,Loan,2008-01-16,3000 - Prêt 28 j.,Leçons politiques de l'épidémie de sida,"Dodier, Nicolas",Ed de l'Ecole des hautes études en sciences sociale,Paris :,2003,2713218144; 9782713218149,D35s
1096114503,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 16448 D35s,,Book,None,2008-01-16,3000 - Prêt 28 j.,Sida: la course aux molécules,"Dalgalarrondo, Sébastien",Ed de l'Ecole des hautes études en sciences sociale,Paris :,2004,2713218217; 9782713218217,D35s
1096114489,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 16462 D35s,,Book,None,2008-01-17,3000 - Prêt 28 j.,Quand les corps se souviennent : expériences et politiques du sida en Afrique du Sud,"Fassin, Didier",La Découverte,Paris :,2006,2707148075; 9782707148070,D35s
1096115184,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 16526 D504RIB,,Book,None,2008-02-06,3000 - Prêt 28 j.,Théodule Ribot : 1839-1917 : philosophe breton fondateur de la psychologie française,"Nicolas, Serge",L'Harmattan,Paris [etc.] :,2005,2747578909; 9782747578905,D504RIB
1096115179,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 16529 30,,Book,None,2008-02-06,3000 - Prêt 28 j.,"Lana caprina : une controverse médicale sur l'""Utérus pensant"" à l'Université de Bologne en 1771-1772","Casanova, Giacomo, 1725-1798",Diff Slatkine; H Champion,Paris :,1999,2745300903; 9782745300904,30
1096115141,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 16555 Cd,,Book,None,2008-02-19,3000 - Prêt 28 j.,Systèmes de la nature,"Largeault, Jean",J Vrin,Paris :,1985,2711608921; 9782711608928,Cd
1096115129,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 16566 16a,,Book,None,2008-02-20,3000 - Prêt 28 j.,"L'Europe du médicament : politique, expertise, intérêts privés","Hauray, Boris",Sciences Po Les presses,[Paris] :,2006,2724609794; 9782724609790,160
1096115108,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 16585 D550,,Book,None,2008-02-29,3000 - Prêt 28 j.,La naissance de la psychologie,"Mengal, Paul",L'Harmattan,Paris [etc.] :,2005,2747582930; 9782747582933,D550
1096115080,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 16611 532c,,Book,None,2008-03-06,3000 - Prêt 28 j.,Traité de l'essence et guérison de l'amour ou de la mélancolie érotique (1610),"Ferrand, Jacques, ca. 1575-",Anthropos,Paris :,2001,2717841741; 9782717841749,532c
1096115564,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 16718 G,,Book,None,2008-03-27,3000 - Prêt 28 j.,60 réflexions sur la médecine : fragments d'un discours enseignant 1984-1987,"Hoerni, Bernard",Doin,Paris :,1987,2704005451; 9782704005451,G
1096115561,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 16721 540b,,Book,None,2008-03-27,3000 - Prêt 28 j.,L'homme en micropsychanalyse,"Fanti, Silvio Giulio",Buchet/Chastel,Paris :,1988,270201321X; 9782702013212,540b
1096115558,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 16724 35s,,Book,None,2008-03-27,3000 - Prêt 28 j.,"Sida, la bataille peut être gagnée : [récit et révélations d'un médecin de l'ONU]","Lamboray, Jean-Louis",Les Ed Ouvrières; Les Ed de l'Atelier,Paris :,2004,2708237616; 9782708237612,35s
1096115983,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 16752 DhBUF,,Book,None,2008-04-02,3000 - Prêt 28 j.,Buffon: histoire naturelle et philosophie,"Hoquet, Thierry, 1973-",diff Slatkine; H Champion,Paris :,2005,2745312464; 9782745312464,DhBUF
1096115841,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 16824 79c,,Book,None,2008-04-23,3000 - Prêt 28 j.,Réflexions sur les personnes malades : changements et continuité,"Hoerni, Bernard",Doin,Paris :,1988,2704005753; 9782704005758,79c
1096115633,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 16916 540a,,Book,None,2008-06-12,3000 - Prêt 28 j.,27 opinions sur la psychothérapie,,Ed Sociales,Paris :,1961,,540a
1096131536,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 16947/1 D72,,Book,None,2008-06-17,3000 - Prêt 28 j.,Les politiques de santé,"Rougemont, André",Actes Sud; Centre européen de la culture,Genève :,1999,2742722165; 9782742722167,D72
1096131535,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 16947/2 D72,,Book,None,2008-06-17,3000 - Prêt 28 j.,Les déterminants de la santé,"Morabia, Alfredo",Actes Sud; Centre européen de la culture,Genève :,1999,2742722173; 9782742722174,D72
1096131534,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 16947/3 D72,,Book,None,2008-06-17,3000 - Prêt 28 j.,La question bioéthique,"Ummel, Marinette",Actes Sud; Centre européen de la culture,Genève :,1999,2742722181; 9782742722181,D72
1096131533,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 16947/4 D72,,Book,None,2008-06-17,3000 - Prêt 28 j.,La formation et la recherche,"Chastonay, Philippe",Actes Sud; Centre européen de la culture,Genève :,1999,274272219X; 9782742722198,D72
1096131482,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 16954 540b,,Book,None,2008-06-19,3000 - Prêt 28 j.,Le mythe de la psychanalyse,"Hillman, James",Payot & Rivages,Paris :,2006,2743615923; 9782743615925,540b
1096131450,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 16984 513,,Book,None,2008-07-08,3000 - Prêt 28 j.,Histoires de psychiatrie infantile,"Soulé, Michel",Erès,Ramonville-Saint-Agne :,2006,274920576X; 9782749205762,513
1096131356,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 17000 D16a,,Book,None,2008-07-11,3000 - Prêt 28 j.,"Les fondements de la botanique, Linné et la classification des plantes",,Vuibert,Paris :,2005,2711791459; 9782711791453,D16a
1096131355,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 17001 D10,,Book,None,2008-07-11,3000 - Prêt 28 j.,Zoos humains : au temps des exhibitions humaines,,Ed de la Découverte,Paris :,2004,2707144010; 9782707144010,D10
1096131252,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 17048 D500U,,Book,None,2008-08-19,3000 - Prêt 28 j.,La folie au naturel : le premier colloque de Bonneval comme moment décisif de l'histoire de la psychiatrie,"Chazaud, Jacques",L'Harmattan,Paris [etc.] :,2005,2747598365; 9782747598361,D500U
1096132266,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 17076/1 550,,Book,None,2008-09-08,3000 - Prêt 28 j.,Rapports du physique et du moral de l'homme,"Cabanis, Pierre-Jean-Georges",L'Harmattan,Paris :,2005,2747598233; 9782747598231; 2747598241; 9782747598248,550
1096132265,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 17076/1 550,HMA 17076/2 | 550,Book,None,2008-09-08,3000 - Prêt 28 j.,Rapports du physique et du moral de l'homme,"Cabanis, Pierre-Jean-Georges",L'Harmattan,Paris :,2005,2747598233; 9782747598231; 2747598241; 9782747598248,550
1096132261,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 17080 10,,Book,None,2008-09-08,3000 - Prêt 28 j.,Soma & [et] séma : figures du corps,"Fontanille, Jacques",Maisonneuve et Larose,Paris :,[2004],2706818239; 9782706818233,10
1096132259,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 17082 D,,Book,None,2008-09-08,3000 - Prêt 28 j.,Une petite histoire de la médecine,"Chastel, Claude",Ellipses,Paris :,2004,2729818588; 9782729818586,D
1096132205,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 17100 D,,Book,None,2008-09-25,3000 - Prêt 28 j.,Petite histoire de la médecine,"Bertet, Régis",L'Harmattan,Paris [etc.] :,2005,2747581799; 9782747581790,D
1096131911,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 17248 DMb,,Book,None,2008-12-18,3000 - Prêt 28 j.,La santé publique au Québec : histoire des unités sanitaires de comté : 1926-1975,"Desrosiers, Georges",Les Presses de l'Univ de Montréal,Montréal :,1998,2760617084; 9782760617087,DMb
1096133441,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 17287 10,,Book,None,2009-01-15,3000 - Prêt 28 j.,L'image et le corps : propos sur la représentation imagée du corps dans les mass-media,"Leconte, Bernard",L'Harmattan,Paris [etc.] :,2004,2747547728; 9782747547727,10
1096133440,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 17288 10,,Book,None,2009-01-15,3000 - Prêt 28 j.,Le corps sens dessus dessous : regards des sciences sociales sur le corps,,L'Harmattan,Paris [etc.] :,2003,2747555739; 9782747555739,10
1096133429,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 17295 DL,,Book,None,2009-01-19,3000 - Prêt 28 j.,La pratique dentaire dans les camps du IIIe Reich,"Riaud, Xavier",L'Harmattan,Paris :,2002,2747524906; 9782747524902,DL
1096133361,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 17340 A,,Book,None,2009-02-03,3000 - Prêt 28 j.,Les images dans les bibliothèques,"Collard, Claude",Cercle de la Librairie,Paris :,1995,2765405778; 9782765405771,A
1096133292,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 17361 D514,,Book,None,2009-02-18,3000 - Prêt 28 j.,"Art brut, psychose et médiumnité","Thévoz, Michel",Ed de la Différence,Paris :,[1999],2729112677; 9782729112677,D514
1096133922,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 17697 D523,,Book,Loan,2009-07-16,3000 - Prêt 28 j.,La maladie mentale en mutation : psychiatrie et société,,O Jacob,Paris :,2005,2738109241; 9782738109248,D523
1096134962,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 17744 D16,,Book,None,2009-08-20,3000 - Prêt 28 j.,Savoirs et pouvoir : pour une nouvelle politique de la recherche et du médicament,"Even, Philippe",Le cherche midi,Paris :,2004,2749102499; 9782749102498,D16
1096134828,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 17781 DUb,,Book,None,2009-08-13,3000 - Prêt 28 j.,Les clients des saints : maladie et quête du miracle à travers les procès de canonisation de la première moitié du XVIIe siècle en France,"Burkardt, Albrecht",Ecole française de Rome,Rome :,2004,2728306818; 9782728306817,DUb
1096134795,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 17801 DU,,Book,None,2009-09-29,3000 - Prêt 28 j.,"Pour une autre mémoire de la canicule : professionnels du funéraire, des chambres mortuaires et familles témoignent","Le Grand-Sébille, Catherine",Vuibert,Paris :,2005,2711772853; 9782711772858,DU
1096135628,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 18040 10,,Book,None,2009-10-26,3000 - Prêt 28 j.,Approches de la culture matérielle : corps à corps avec l'objet,,L'Harmattan Inc; L'Harmattan,Paris :,1999,2738477674; 9782738477675,10
1096135859,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 18094 F,,Book,None,2009-12-03,3000 - Prêt 28 j.,"La littérature des ""erreurs populaires"" : une ethnographie médicale à l'époque moderne","Coste, Joël",diff Slatkine; H Champion,Paris :,2002,2745306367; 9782745306364,F
1096135981,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 18176 Do,,Book,None,2009-12-03,3000 - Prêt 28 j.,Sur le prolongement de la vie et les moyens de mourir,"Bacon, Francis, 1561-1626",Payot & Rivages,Paris :,2002,274361031X; 9782743610319,Do
1096156876,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 18205 Cb,,Book,None,2009-12-03,3000 - Prêt 28 j.,"La rationalité de l'alchimie au XVIIe siècle Avec le texte latin, la traduction et le commentaire du Manuscriptum ad Federicum de Pierre-Jean Fabre","Joly, Bernard, philosophe",J Vrin,Paris :,1992,2711610551; 9782711610556,Cb
1096156877,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 18206 Do,,Book,None,2009-12-03,3000 - Prêt 28 j.,Le principe de vie chez Descartes,"Bitbol-Hespériès, Annie",J Vrin,Paris :,1990,2711610349; 9782711610341,Do
1096156808,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 18240 D72,,Book,None,2009-12-03,3000 - Prêt 28 j.,La santé au travail : 1880-2006,"Buzzi, Stéphane",Ed la Découverte,Paris :,2006,2707147974; 9782707147974,D72
1096156644,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 18357 81,,Book,None,2010-03-31,3000 - Prêt 28 j.,Genre et bioéthique,,Libr philosophique J Vrin,Paris :,2003,2711616576; 9782711616572,81
1096156508,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 18424 Cd,,Book,None,2010-03-18,3000 - Prêt 28 j.,Les modèles du vivant de Descartes à Leibniz,"Duchesneau, François",J Vrin,Paris :,1998,2711613364; 9782711613366,Cd
1096156399,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 18504 Cb,,Book,None,2010-02-18,3000 - Prêt 28 j.,Caenorhabditis elegans : un organisme modèle en biologie,"Felix, Marie-Anne",Hermann,Paris :,2002,2705664270; 9782705664275,Cb
1096158057,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 18624 77,,Book,None,2010-07-29,3000 - Prêt 28 j.,Deuil et santé,"Bacqué, Marie-Frédérique",O Jacob,Paris :,1997,2738104509; 9782738104502,77
1096158053,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 18628 30h,,Book,None,2010-07-30,3000 - Prêt 28 j.,L'affaire de l'amiante,"Lenglet, Roger",Ed La Découverte,Paris :,1996,2707125717; 9782707125712,30h
1096158052,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 18629 540c,,Book,None,2010-07-30,3000 - Prêt 28 j.,Les énergies du corps vivant,"Krippner, Stanley",Tchou,[Paris] :,1976,2710700417; 9782710700418,540c
1096158048,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 18633 81,,Book,None,2010-07-30,3000 - Prêt 28 j.,Mourir dans l'amour : [non à une loi sur l'euthanasie],"Brossard-Le Grand, Monique",J-C Lattès,[Paris] :,1999,2709620545; 9782709620543,81
1096158018,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 18651 81,,Book,None,2010-08-02,3000 - Prêt 28 j.,"L'euthanasie, la fin d'un tabou?","Aurenche, Sophie",ESF éd,Issy-les-Moulineaux :,1999,2710113767; 9782710113768,81
1096158012,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 18656 70,,Book,None,2010-08-02,3000 - Prêt 28 j.,"Ni putes, ni soumises","Amara, Fadela",Ed La Découverte,Paris :,2003,2707141429; 9782707141422,70
1096157997,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 18662 634,,Book,None,2010-08-02,3000 - Prêt 28 j.,Eloge de l'odorat,"Holley, André",O Jacob,Paris :,1999,2738107400; 9782738107404,634
1096157914,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 18713 D79a,,Book,None,2010-08-26,3000 - Prêt 28 j.,Guide du médecin nomade : aphorismes,"Rāzī, Muḥammad Ibn Zakarīyāʾ",Sindbad,Paris :,1996,2742707204; 9782742707201,D79a
1096157821,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 18800 540d,,Book,None,2009-08-20,3000 - Prêt 28 j.,"Les deux médecines : médicaments, psychotropes et suggestion thérapeutique","Pignarre, Philippe",Ed La Découverte,Paris :,1995,2707124354; 9782707124357,540d
1096158590,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 18981 D603,,Book,None,2010-09-23,3000 - Prêt 28 j.,Helmholtz : des lumières aux neurosciences,"Meulders, Michel",Odile Jacob,Paris :,2001,2738109055; 9782738109057,D603
1096159050,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 19120 620,,Book,None,2010-03-25,3000 - Prêt 28 j.,Le sens du mouvement,"Berthoz, Alain",O Jacob,Paris :,1997,2738104576; 9782738104571,620
1093126706,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 1961 DV,,Book,None,1997-03-03,3000 - Prêt 28 j.,Contre un ennemi invisible : épidémies et structures sanitaires en Italie de la Renaissance au XVIIe siècle,"Cipolla, Carlo Maria",Balland,Paris :,1992,2715809336; 9782715809338,DV
1096160641,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 19610 D22,,Book,None,2011-08-18,3000 - Prêt 28 j.,Les instituts Pasteur d'outre-mer : cent vingt ans de microbiologie française dans le monde,"Dedet, Jean-Pierre",L'Harmattan,Paris :,2002,2738499007; 9782738499004,D22
1096160642,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 19611 DC,,Book,None,2011-08-18,3000 - Prêt 28 j.,"Les médecins français au Maroc, 1912-1956 : combats en urgence","Micouleau-Sicault, Marie-Claire",L'Harmattan,Paris :,2008,273849823X; 9782738498236,DC
1096160651,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 19620 DhPAS,,Book,None,2011-09-15,3000 - Prêt 28 j.,Préhistoire de Pasteur,"Moreau, Richard",L'Harmattan,Paris :,2003,2738499015; 9782738499011,DhPAS
1096160565,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 19649 D72,,Book,None,2011-08-17,3000 - Prêt 28 j.,"Le risque épidémique : droit, histoire, médecine et pharmacie : colloque d'Aix-en-Provence, novembre 2002",,Presses universitaires d'Aix-Marseille - PUAM,Aix-en-Provence :,2003,273140356X; 9782731403565,D72
1093127082,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 1970 DU,,Book,None,1997-03-03,3000 - Prêt 28 j.,Médecine de la Belle Epoque à nos jours dans le Lyonnais,"Vaganey-Tempere, Colette",Horvath,Le Coteau :,1987,2717104844; 9782717104844,DU
1096160529,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 19704 DhSCH,,Book,None,2011-10-06,3000 - Prêt 28 j.,Le docteur Schweitzer et son hôpital à Lambaréné : l'envers d'un mythe,"Audoynaud, André",L'Harmattan,Paris :,2011,2747594998; 9782747594998,DhSCH
1096160524,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 19707 27,,Book,None,2011-08-31,3000 - Prêt 28 j.,Investigations et expérimentations en odontologie : 40 années de recherche,"Lamendin, Henri",L'Harmattan,Paris :,2009,9782296101265; 2296101267,27
1096160512,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 19718 D505U,,Book,None,2011-08-03,3000 - Prêt 28 j.,Les folles d'enfer de la Salpêtrière,"Xenakis, Mâkhi",Actes Sud,Arles :,2004,2742751483; 9782742751488,D505U
1096160497,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 19762 D79b,,Book,None,2011-08-04,3000 - Prêt 28 j.,Médecins nantais en Outre-mer : 1962-1985,"Vermeil, Claude",L'Harmattan,Paris :,2002,2747534812; 9782747534819,D79b
1096160496,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 19763 DU,,Book,None,2011-08-04,3000 - Prêt 28 j.,Aux bagnes de Guyane : forçats et médecins,"Jacquelin, Claire",Maisonneuve & Larose,Paris :,2002,2706816007; 9782706816000,DU
1096160487,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 19770 D37c,,Book,None,2011-09-07,3000 - Prêt 28 j.,Cent ans d'innovations diagnostiques et thérapeutiques en cancérologie : centenaire de la Société française du cancer,,J Libbey Eurotext,Montrouge :,2006,2742006338; 9782742006335,D37c
