,05/05/2010,28/06/2010,28/06/2010,"Flacon en verre, à un col, avec tubure dans la partie basse.",,,"Dr Jean-Claude Vautier, Orbe",,IUHMSP,XXème s.,,Sans mention,32,317,31,,,,,5029,Flacon de Wolff,"Pharmacie du Prieuré, Orbe",Inscrire n inventaire sur la pièce,MV
Soins techniques,23/08/1990,21/07/2014,07/03/2011,"Bassin réniforme pour réfection pansements et usages divers.Fabricant: L’objet porte le label d’une marque, il s’agit d’un caducée au-dessus duquel on lit le chiffre 43.  ",,Soins techniques,,,PE82/0/015/armoire,XXème s.,Bon,Sans mention  ,4,321,155,28,Email,Don,rfuschetto,167,Bassin réniforme,Diaconie de Vevey,La pièce concernée se trouve  au milieu de la photo. Certains bords sont ébréchés.,MV
Soins techniques,23/08/1990,14/07/2014,07/03/2011,Bassin réniforme pour réfection pansements et usages divers.,,Soins techniques,,COM-D-2-2,PE82/0/015/armoire,XXème s.,Bon,“Z”,45,322,115,23,Email,Don,mclamy,171,Bassin réniforme,Diaconie de Vevey,La pièce concernée se trouve  à gauche de la photo. Certains bords sont ébréchés.L’objet est exposé dans les vitrines de l’IUHMSP à l’accueil.A nouveau dans les collections - 22.07.2013,MV
Soins techniques,18/10/1990,11/04/2011,07/03/2011,Cylindre en inox pour pince porte-tampons ,,Soins techniques,,COM-D-2-4,IUHMSP,XXème s.,Bon ,Favre & Blanc,125,324,10,,Métal ,Don,MV,557,Cylindres ,Hôpital Cantonal Lausanne,La pièce concernée est à droite de la photo. Elle figure en tant que lot de 4 cylindres sur la liste des objets stockés dans les dépôts externes (Cery). L’ancienne cotation correspond à celle indiquée dans la liste de Cery.Les 2 autres cylindres mentionnés dans la liste des objets de Cery n’ont pas été localisés.,MV
Soins d'hygiène,23/08/1990,14/07/2014,07/03/2011,Cuvette en émail blanc bordée de bleu. Fabricant: Sous la cuvette on peut voir un caducet au-dessus duquel est inscrit le chiffre 65. Le diamètre est également inscrit: 16 cm.  ,,Soins techniques,,COM-D-2-2,PE82/0/015/armoire,XXème s.,Bon,Sans mention ,8,325,16,,Email,Don,mclamy,166,Cuvette en émail,Diaconie de Vevey,L’objet concerné est celui du milieu sur la photo. ,AT
Soins d'hygiène,23/08/1990,14/07/2014,07/03/2011,Cuvette en émail blanc bordée de bleu. ,,Soins techniques,,COM-D-2-2,PE82/0/015/armoire,XXème s.,Bon,Merker ,6,326,13,,Email,Don,mclamy,533,Cuvette en émail,Diaconie de Vevey,L’objet concerné est celui qui se trouve en bas à gauche sur la photo. Les bords de la cuvette sont ébréchés.,AT
Soins d'hygiène,18/10/1991,14/07/2014,07/03/2011,"Broc à lavement blanc avec bord noir d’une capacité de 1,5l. ",,Soins techniques,,COM-D-2-1,PE82/0/015/armoire,XXème s.,Bon,Merker,195,327,16,,Email,Don,mclamy,170,Broc à lavement,Hôpital Cantonal Lausanne,L’objet concerné se trouve à droite de la photo.  ,AT
Soins techniques,18/10/1990,22/07/2013,11/03/2011,Pince porte-tampons en inox. ,,Soins techniques,,COM-D-2-2,IUHMSP,XXème s.,Bon ,Sans mention ,,328,7,255,Métal ,Don,rfuschetto,558,Pince porte-tampons,Hôpital Cantonal Lausanne,La pièce concernée est en premier plan sur la photo.Il semblerait qu’elle forme un lot avec 4 cylindres en inox (0057 et 0063). Deux de ces cylindres n’ont pas été trouvés.L’objet est exposé dans les vitrines de l’IUHMSP à l’accueil. A nouveau en stock le 22.07.2013,AT
Soins d'hygiène,23.05.1996,14/07/2014,11/03/2011,"Broc à lavement en verre dans support en métal cuivré avec anse, gradué jusqu’à 1L.",,Soins techniques,"Mme G. Morier-Genoud, Pully",COM-D-2-2,PE82/0/015/armoire,XXème s.,Bon,"Russenberger, Zurich",245,329,9,,Verre et métal cuivré,Don,mclamy,264,Broc à lavement,,L’objet concerné se trouve à droite de la photo. Il manque les tuyaux en caoutchouc.,AT
,23/08/1990,14/07/2014,14/03/2011,Tasse à bec dit “canard” avec couvercle pour permettre au patient de boire couché.,,Soins techniques,,COM-D-2-2,PE82/0/015/armoire,XXème s.,Bon ,Helios,75,330,12,16,Porcelaine,Don,mclamy,529,Tasse à bec en porcelaine,Hôpital Cantonal Lausanne,L’objet  concerné se trouve en haut à gauche sur la photo. Marquer le numéro d’inventaire sur le couvercle. ,AT
,23/08/1990,14/07/2014,14/03/2011,Tasse à bec dit “canard” avec couvercle pour permettre au patient de boire couché.,,Soins techniques,,COM-D-2-2,PE82/0/015/armoire,XXème s.,Bon ,Sans mention ,6,331,12,145,Porcelaine,Don,mclamy,168,Tasse à bec en porcelaine,Hôpital Cantonal Lausanne,L’objet  concerné se trouve en haut au centre sur la photo. ,AT
,23/08/1990,14/07/2014,14/03/2011,Tasse à bec dit “canard” pour permettre au patient de boire couché.,,Soins techniques,,IUHMSP,PE82/0/015/armoire,XXème s.,Bon ,"Langenthal, Suisse",7,332,12,14,Porcelaine,Don,mclamy,563,Tasse à bec en porcelaine,Hôpital Cantonal Lausanne,L’objet  concerné se trouve en haut à droite sur la photo.,AT
,,24/03/2015,28/03/2011,,,,,,,,,,,333,,,,Don,atille,872,Gouttière en carton noir                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           ,"Dr Eric Rochat, St-Légier",,AT
Soins techniques,12/09/1992,11/04/2011,11/04/2011,"3 bocaux en verre avec couvercles ( 2x verre,1x métal) pour stocker le coton.",,,,IUHMSP,"IUHMSP, ",XXème s.,,,1216,334,1216,,,AchatDonDépôt,AT,525,Bocaux de verre avec couvercles,Hôpital Cantonal Lausanne,,AT
Soins techniques,12/09/1992,11/04/2011,11/04/2011,"3 bocaux en verre avec couvercles ( 2x verre,1x métal) pour stocker le coton.",,,,IUHMSP,"IUHMSP, ",XXème s.,,,1216,335,1216,,,AchatDonDépôt,AT,667,Bocaux de verre avec couvercles,Hôpital Cantonal Lausanne,,AT
Chirurgie générale,,28/09/2015,17/06/2013,"boîte noire en cuir ou simili. ornement poinçonné sur le couvercle. Mandorle métallique au centre, sans inscription. Boîte endommagée au niveau de la charnière, rafistolée avec scotch noir (d’électricien?)intérieur cuir violet, un peu marqué.contient 10 instruments (scalpels, droits, courbes; crochet), plusieurs fabricants: Reynolds & Branson; Brady & Martin; J. Dick Glasgow; Simpson;. lames en assez bon état, un peu sales/ certains ont été rongées par l’oxydation. Manches d’ébène",,Chirurgie,,11,PE82/-1/003,,moyen,,4,336,8,19,,Achat,rfuschetto,623,trousse de scalpels,,"la boîte cassée et rafistolée devrait être restaurée. la colle du scotch se dépose sur la boîte, arrache la matière. Cette bande ne tient plus. se trouve avec la trousse.",rfuschetto
Chirurgie générale,,28/09/2015,17/06/2013,grand couteau en métal de la marque Collin. Dans un étui noir.,,Chirurgie,,12,PE82/-1/003,,assez bon,Collin,,337,,3343,,AchatDonDépôt,rfuschetto,20,couteau,,"couteau en bon état, peu oxydé. Traces de doigts sur la lame (à nettoyer). Etui en bon état, quelques éclats dans le vernis, et fissures du capuchon.",rfuschetto
Diagnostic,,21/07/2014,17/06/2013,"Etui noir à deux fermoirs dorés, intérieur de satin et velours violet.Contient:- un tube gradué- un petit tube en verre contenant du mercure et poudre rouille- pièce centrale à deux coudes- autre tube",,,,,PE82/-1/003,,,"E. F. Büchi & Söhne, Bern",3,338,8,23.5,,,rfuschetto,674,Sphygmomanomètre Sahli,,contient du mercure! comment sécuriser ce type de pièce?,rfuschetto
,,22/08/2017,17/06/2013,"Appareil contenant une pompe en caoutchouc (vulcanisé), dans une boîte en bois auquel le système central est fixé. Un mode d’emploi sur une plaquette métallique est vissé à l’intérieur du couvercle.",,,,9,PE82/-1/003,XXe siècle,,Entral / Aloxyd SA Bienne,,339,,,,,rfuschetto,709,Appareil d’insufflation de pneumothorax,,"La poignée de cuir est cassée.Ajout de papier de soir sur une partie en verre mobile, en vue du déménagement. ",rfuschetto
,,17/07/2013,19/06/2013,"Thermocautère électrique contenant 6 cautères (dont une qui ne tient pas sur le support, et une déjà sur l’appareil même. Dans une boîte foncée tapissée de velours bleu. 2 câbles électriques. Transformateur électrique. Spatule en métal (?).  Photo de l’objet en noir blanc. notice d’utilisation.",,,"A. Egli-Décombaz, Zurich",,,début XXe,,Dr. Lehfeldt & Co36,,341,,,,Don,rfuschetto,,thermocautère électrique,"Mme Anne Egli-Décombaz, Zurich","Sur le mode d’emploi, date: août 1951. ",rfuschetto
,,14/10/2015,19/06/2013,boîte noire doublée de velours noir et de soie (?) violette contenant:- 3 manches- 24 cautères- 2 pièces (?),,,,20,PE82/-1/003,début XXe siècle,,"Schaerer, Berne - Lausanne",,342,,,,AchatDonDépôt,rfuschetto,17,Assortiment de thermocautères et manches pour la galvanocaustie ORL et ophtalmique,"Mme Anne Egli-Décombaz, Zurich",Remarquable visuellement. A exposer (?),rfuschetto
,,26/06/2013,26/06/2013,,,,,,en transit,,,M. Schaerer A.G.,,343,,,,Don,rfuschetto,5051,Scarificateur,"Dr Eric Rochat, St-Légier",,rfuschetto
,,26/06/2013,26/06/2013,,,,,,en transit,,,Bott & Walla München,,345,,,,Don,rfuschetto,5038,Mandrins Dilatateurs pour curetage de l’utérus,"Dr Eric Rochat, St-Légier",,rfuschetto
,,01/07/2013,01/07/2013,,,,,,,,,J. Tobler,,346,,,,Don,rfuschetto,5037,Cisaille à plâtre,"Dr Eric Rochat, St-Légier",,rfuschetto
,,01/07/2013,01/07/2013,,,,,,,,,M. Schaerer S.A.,,347,,,,Don,rfuschetto,5043,Amygdalotome,"Dr Eric Rochat, St-Légier",,rfuschetto
,03/05/2012,15/08/2016,01/07/2013,,,,"Dr Eric Rochat, St-Légier",,PE82/0/armoire couloir/D,1937,,,,348,,,,Don,rfuschetto,5052,Pansement individuel,Suisse,"Sur l’emballage est noté “Umgepackt 1937”, dont on déduit la datation.",rfuschetto
,,15/08/2016,01/07/2013,,,,"Dr Eric Rochat, St-Légier",11,PE82/-1/003,,,André Maier,,350,,,,Don,rfuschetto,5039,Porte aiguille et aiguille à suturer,,Ne suis pas sûre du nom de l’instrument.,rfuschetto
,,01/07/2013,01/07/2013,,,,,,,,,,,351,,,,AchatDonDépôt,rfuschetto,5049,Curette,"Dr Eric Rochat, St-Légier",,rfuschetto
,,01/07/2013,01/07/2013,5 ampoules-badigeon d’ether1 ampoule-badigeon de mercuresceine,,,,,,,,,,352,,,,AchatDonDépôt,rfuschetto,5054,Fioles d’Ether et de Mercursceine,,Dans une boîte de petits cigars “mini bronco”. Conditionnement à revoir?,rfuschetto
,,03/07/2013,03/07/2013,,,,,,,,,,,353,,,,AchatDonDépôt,rfuschetto,5050,Verre à réaction,"Dr Eric Rochat, St-Légier",,rfuschetto
,,03/07/2013,03/07/2013,,,,,,,,,"Collin, France",,354,,,,AchatDonDépôt,rfuschetto,5041,Speculum rectal,"Dr Eric Rochat, St-Légier",,rfuschetto
,,03/07/2013,03/07/2013,Inscriptions du fabricant : swiss made. Patented. Made in Switzerland.,,,,,,,,Laxor,,355,,,,AchatDonDépôt,rfuschetto,5042,Speculum rectal ou vaginal,"Dr Eric Rochat, St-Légier",,rfuschetto
,,03/07/2013,03/07/2013,,,,,,,,,"Carl Rader, Solingen, Germany",,356,,,,AchatDonDépôt,rfuschetto,5047,Rasoir,"Dr Eric Rochat, St-Légier",,rfuschetto
,,03/07/2013,03/07/2013,"inscription: 42 garantie parisle manche a été gravé et gratté, certainement par le propriétaire. ces marques sont illisibles.",,,,,,,,"Mardor, Made in France",,357,,,,AchatDonDépôt,rfuschetto,5045,Rasoir avec étui,"Dr Eric Rochat, St-Légier",,rfuschetto
,,03/07/2013,03/07/2013,"Lame très rouillée, inscription indéchiffrable.Inscription sur le manche, indéchiffrable aussi, sans doute faite par le propriétaire?",,,,,,,,"Thom frères, coutelier, Lausanne, Chaux-de-fonds (étui)",,358,,,,AchatDonDépôt,rfuschetto,5046,Rasoir avec étui,"Dr Eric Rochat, St-Légier",,rfuschetto
,,03/07/2013,03/07/2013,,,,,,,,,SOLLINGEN,,359,,,,AchatDonDépôt,rfuschetto,5044,Tondeuse manuelle,"Dr Eric Rochat, St-Légier",,rfuschetto
,,03/07/2013,03/07/2013,,,,,,,,,,,360,,,,AchatDonDépôt,rfuschetto,5048,Rasoir,"Dr Eric Rochat, St-Légier",,rfuschetto
,,03/07/2013,03/07/2013,"2 poulies; 1 bâton; 1 emballage de bandes de gaze; 1 support en métal (petit, bande de feutrine verte); 1 support en métal; 1 corde brune; 1 harnais en coton blanc avec 2 pièces métallique; 1 pièce métallique similaire à  celles du harnais; harnais en tissu et velcro; 1 barre métallique en épingle à cheveu; 1 barre métallique droite; sac en tissu; 2 feuillets explicatifs",,,,,,utilisé entre 1940 et 1975,,,,361,,,,AchatDonDépôt,rfuschetto,5038,Mécanisme pour l’extension de la nuque,"Dr Eric Rochat, St-Légier",,rfuschetto
,,08/07/2013,08/07/2013,,,,,,,,,,,362,,,,AchatDonDépôt,rfuschetto,5034,Attelle en fer,"Dr Eric Rochat, St-Légier",,rfuschetto
,,08/07/2013,08/07/2013,,,,,,,,,,,363,,,,Don,rfuschetto,5036,Gouttière en bois pour pied d’enfant,"Dr Eric Rochat, St-Légier",,rfuschetto
,,30/07/2013,30/07/2013,,,,,,,,,,,364,,,,AchatDonDépôt,rfuschetto,99,Releveur de l’épiglotte,,"créé par le dr. L. de Reynier, ORL à Leysin, en 1921",rfuschetto
,,31/07/2013,31/07/2013,,,,,,,,,,,365,,,,AchatDonDépôt,rfuschetto,522,"sondes dilatatrices oesophagiennes du Dr. A. Rodel, Olten",,,rfuschetto
,,08/07/2014,31/07/2013,Système conçu par le Dr. C. Potain.- 1 seringue- 7 aiguilles- 1 tuyau- 2 embouts- 1 photo- 1 boîte en métal,,,,,PE82/0/armoire couloir/D,début XXe siècle,,Hausmann A.-G.,,366,,,,Don,mclamy,154,Trousse de ponction pleurale,"Mme Anne Egli-Décombaz, Zurich","exposée dans la vitrine du bureau de MM - à reclasser dans la collection, mais où? Avec les seringues? existe-t-il un rayon pneumologie?",rfuschetto
,,27/08/2014,31/07/2013,"Seringue en métal à aspiration des liquides morbides, type Dieulafoy. Réservoir gradué en verre. 5 embouts. Inscription dans la boîte “Mariaud Paris” et sur le manche de la seringue. ",,,,,PE82/0/armoire couloir/D,vers 1880,bon. ,"Mariaud, Paris",,367,,,,Don,rfuschetto,231,"seringue à aspiration des liquides morbides, type Dieulafoy",Institut de physiologie,,rfuschetto
,,21/07/2014,13/08/2013,inventaire 0155 ou autre objet? à vérifier,,,,,,v. 1860,,"Etablissements Reiniger, Gebbert & Schall, Erlangen",,368,,,,AchatDonDépôt,rfuschetto,,Appareil de faradisation de E. Du Bois-Reymond,"Mme Anne Egli-Décombaz, Zurich","vitrines accueil, falaises. en transit. SANS NUM D’INVENTAIRE",rfuschetto
"Dermatologie, vénéréologie",,06/09/2017,10/03/2014,Cire dermatologique (moulage) sur planche de bois peinte en noir. Signature en bas à droite du moulage: J Baretta. Etiquette manuscrite sous la cire. Etiquette au chablon “498” en haut à gauche. Verso: décoloration du bois où sont plantés les clous. croquis à la mine de plomb. 498 et 68. Deux listes de bois dont une avec crochet. ,http://www.biusante.parisdescartes.fr/histoire/images/index.php?refphot=STLCGE00498,Dermatologie,"Clinique universitaire de Dermatologie, Lausanne, Edgar Frenk.",,PE82/-1/003,entre 1881-1925,bon,Jules Baretta,9,369,34,34,"Cire, bois, textile, papier, métal.",Don,rfuschetto,0.003,Acné sébacéo-pilaire. Acné varioliforme de Hébra-kaposi. A. arthritique de Bazin,"Clinique Universitaire de Dermatologie, Lausanne",Bon état de conservation général. Quelques efflorescences blanches. peut être quelques taches d’eau. griffures. poussière.,rfuschetto
"Dermatologie, vénéréologie",01/01/1990,06/09/2017,10/03/2014,"Cire dermatologique (moulage) réalisée par Jules Baretta (signature J Baretta A Paris en bas à droite du moulage. Etiquette manuscrite en bas. Etiquette Clinique dermatologique universitaire, Lausanne en haut. Verso: décoloration autour des clous numéros: 660/210; 21; 4",http://www.biusante.parisdescartes.fr/histoire/images/index.php?refphot=STLCGE00660,Dermatologie,"Clinique universitaire de Dermatologie, Lausanne, Edgar Frenk.",,PE82/-1/003,entre 1891-1925,,Jules Baretta,11,370,23,30,"Cire, bois, textile, papier, métal.",Don,rfuschetto,0.006,Ecthyma infantile aigu,"Clinique universitaire de Dermatologie, Lausanne","Bon état de conservation. efflorescences, griffures, décollement de matière (?). très beau détail des plaies purulentes (bien brillant). Enlevé un post-it au verso avec l’écriture de SO: “keep children (pédiatrie)”",rfuschetto
"Dermatologie, vénéréologie",01/01/1990,06/09/2017,10/03/2014,"cire dermatologique (moulage). 2 étiquettes manuscrites (clinique dermatologique universitaire, lausanne. vers",http://www.biusante.parisdescartes.fr/histmed/image?STLCGE01478,dermatologie,"Clinique universitaire de Dermatologie, Lausanne, Edgar Frenk.",,PE82/-1/003,entre 1891-1925,bon,Jules Baretta,8.5,371,18,41,"Cire, bois, textile, papier, métal.",Don,rfuschetto,0.036,Naevus verruqueux systématisé zostéroïde ,"Clinique universitaire de Dermatologie, Lausanne",bien conservé. peut être taché ou décoloré? ,rfuschetto
,01/01/1990,06/09/2017,10/03/2014,"Cire dermatologique (moulage). 2 étiquettes (nom et clinique dermatologique universitaire, Lausanne). Signature de Jules Baretta. Verso: décoloration clous. “acné sébacée concrète. 2” “J Baretta” 879. 48",http://www.biusante.parisdescartes.fr/histmed/image?STLCGE00879,,"Clinique universitaire de Dermatologie, Lausanne, Edgar Frenk.",,PE82/-1/003,entre 1891-1925,bon,Jules Baretta,11,372,20,40,"Cire, bois, textile, papier, métal.",Don,rfuschetto,0.002,Acné sébacée concrète,"Clinique universitaire de Dermatologie, Lausanne","Bon état de conservation. efflorescences, légères traces. peut être décoloration? 2 fissures se croisent: du haut droit au centre gauche et une perpendiculaire, assez en haut.",rfuschetto
"Dermatologie, vénéréologie",01/01/1990,06/09/2017,12/03/2014,Cire dermatologique (moulage) sur planche de bois peinte en noir. Une étiquette manuscrite (titre). Signature de J Baretta. verso: 2 listes de bois et un crochet en métal. inscriptions: “G 217/968. Folliculites agaminées. Kérion. cf page 185. Dermatite main. 967. 49. 50 [biffé]” décoloration autour des clous.,http://www.biusante.parisdescartes.fr/histmed/image?STLCGE00967,Dermatologie,"Clinique universitaire de Dermatologie, Lausanne, Edgar Frenk.",,PE82/-1/003,entre 1891-1925,bon,Jules Baretta,8.5,373,19,27,"Cire, bois, textile, papier, métal.",Don,rfuschetto,0.015,Folliculites agaminées. Kerion,"Clinique universitaire de Dermatologie, Lausanne","Bon état général, quelques efflorescences. quelques petits trous (?)",rfuschetto
"Dermatologie, vénéréologie",01/01/1990,06/09/2017,12/03/2014,"Cire dermatologique (moulage). deux étiquettes (titre et “clinique dermatologique universitaire, lausanne). Verso: 2 listes de bois et crochet en métal. Inscriptions:Molluscum contagiosum de battmann. 1672. 14. 7. et autre inscription indéchiffrable: acne va?",http://www.biusante.parisdescartes.fr/histmed/image?STLCGE01672,Dermatologie,"Clinique universitaire de Dermatologie, Lausanne, Edgar Frenk.",,PE82/-1/003,entre 1891-1925,bon,Jules Baretta,8.5,374,17,21,"Cire, bois, textile, papier, métal.",Don,rfuschetto,0.033,Molluscum contagiosum de Battman,"Clinique universitaire de Dermatologie, Lausanne",quelques efflorescence. peut être un peu de fonte (parties plus brillantes),rfuschetto
"Dermatologie, vénéréologie",01/01/1990,06/09/2017,12/03/2014,"Cire dermatologique (moulage) sur planche de bois peinte en noir. 2 étiquettes (titre et clinique dermatologique universitaire, Lausanne). Signature de J Baretta. verso: listes de bois avec crochet en metal. décoloration au niveau des clous inscriptions: 1687. 148. trichophytie. 1684 (ou 7). 15 .",http://www.biusante.parisdescartes.fr/histmed/image?STLCGE01687,Dermatologie,"Clinique universitaire de Dermatologie, Lausanne, Edgar Frenk.",,PE82/-1/003,entre 1891-1925,bon,Jules Baretta,7.5,375,20,29.5,"Cire, bois, textile, papier, métal.",Don,rfuschetto,0.054,Trichophytie,"Clinique universitaire de Dermatologie, Lausanne",l’étiquette de titre a été corrigée. au verso étiquette écriture de SO avec le mot “keep”,rfuschetto
"Dermatologie, vénéréologie",01/01/1990,06/09/2017,12/03/2014,cire dermatologique (moulage) sur bois peint en noir. 2 étiquettes (titre et clinique dermatologique...). signature de J BarettaVerso:2 listes et crochet en métal. décoloration autour des clous. inscriptions: mycosis fongoïde. 1706. 3. 37.,http://www.biusante.parisdescartes.fr/histoire/images/index.php?refphot=STLCGE01706,Dermatologie,"Clinique universitaire de Dermatologie, Lausanne, Edgar Frenk.",,PE82/-1/003,entre 1891-1925,bon,Jules Baretta,9.5,376,20,29,"Cire, bois, textile, papier, métal.",Don,rfuschetto,0.035,Mycosis Fongoïde,"Clinique universitaire de Dermatologie, Lausanne",efflorescences. croûtes (malade?). poils. ,rfuschetto
"Dermatologie, vénéréologie",01/01/1990,06/09/2017,12/03/2014,Cire dermatologique (moulage) sur planche de bois peinte en noir. étiquettes (titre t 1771). signature: J Baretta Parisverso: 2 listes de bois et crochet en métal. décoloration au niveau des clous. inscriptions: dermatol; 1770; 69,http://www.biusante.parisdescartes.fr/histoire/images/index.php?refphot=STLCGE01770,Dermatologie,"Clinique universitaire de Dermatologie, Lausanne, Edgar Frenk.",,PE82/-1/003,entre 1891-1925,bon,Jules Baretta,8,377,18,45.6,"Cire, bois, textile, papier, métal.",Don,rfuschetto,0.061,Xanthome généralisé,"Clinique universitaire de Dermatologie, Lausanne","la peinture sur le textile s’écaille. le papier est très jauni et un peu déchiré (étiquette de titre). n’a pas été repeint comme d’autres moulages de baretta dans la collection. bon état, quelques efflorescences.",rfuschetto
"Dermatologie, vénéréologie",01/01/1990,06/09/2017,12/03/2014,cire dermatologique (moulage) sur planche de bois peinte en noir. deux étiquettes (titre et N° 528). Signature J Baretta.Verso : 2 listes de bois et crochet en métal. inscriptions: 926; 6; Lichen à papules.,http://www.biusante.parisdescartes.fr/histmed/image?STLCGE00528,Dermatologie,"Clinique universitaire de Dermatologie, Lausanne, Edgar Frenk.",,PE82/-1/003,entre 1891-1925,bon,Jules Baretta,10.5,378,18,45.5,"Cire, bois, textile, papier, métal.",Don,rfuschetto,0.022,Lichen à grosses papules,"Clinique universitaire de Dermatologie, Lausanne","peinture ne semble pas avoir été refaite. même état que C.061. peinture sur le textille s’écaille. auréole blanche (efflorescence) autour du relief. quelques efflorescences en général. le papier est très jauni, gondolé.Post-it Keep avec écriture de SO. enlevé par RF.",rfuschetto
"Dermatologie, vénéréologie",01/01/1990,06/09/2017,12/03/2014,Cire dermatologique (moulage) sur planche en bois peint en noir. 2 étiquettes (titre et 1656). Signature de J Baretta.Verso: 1696. 462 listes en bois et un crochet en métal. décoloration autour des clous.,http://www.biusante.parisdescartes.fr/histmed/image?STLCGE01656,Dermatologie,"Clinique universitaire de Dermatologie, Lausanne, Edgar Frenk.",,PE82/-1/003,entre 1891-1925,bon,Jules Baretta,10,379,21,31.5,"Cire, bois, textile, papier, métal.",Don,rfuschetto,0.025,Lichen scrofulosorum avec cicatrice tuberculeuse,"Clinique universitaire de Dermatologie, Lausanne","auréole un peu plus sombre sur le dessus = tache d’eau? efflorescences. Petits trous en surface. La peinture n’a pas été refaite. la peinture sur le textile s’écaille. l’étiquette est très jaune, gondolée. un D à la mine de plomb a été ajouté",rfuschetto
"Dermatologie, vénéréologie",01/01/1990,06/09/2017,12/03/2014,"Cire dermatologique (moulage) sur planche en bois peinte en noir. 3 étiquettes (titre; 1099; 209); signature J BarettaVerso: décoloration au niveau des clous, 2 listes et crochet en métal, inscription: 70",http://www.biusante.parisdescartes.fr/histoire/images/index.php?refphot=STLCGE01099,Dermatologie,"Clinique universitaire de Dermatologie, Lausanne, Edgar Frenk.",,PE82/-1/003,entre 1891-1925,bon,Jules Baretta,11,380,22.5,30,"Cire, bois, textile, papier, métal.",AchatDonDépôt,rfuschetto,0.001,Acné pilaire dépilante,"Clinique universitaire de Dermatologie, Lausanne","efflorescences. surface semble ,pichetée de noir. petites griffures",rfuschetto
"Dermatologie, vénéréologie",01/01/1990,06/09/2017,24/03/2014,Cire dermatologique (moulage) sur planche en bois peinte en noir. 2 étiquettes (CDUL et titre). signature de J Baretta.Verso: inscriptions mine de plomb: pemphigus foliacél j baretta; 5; 1661; 2 listes de bois et crochet en metal,http://www.biusante.parisdescartes.fr/histmed/image?STLCGE01661,Dermatologie,"Clinique universitaire de Dermatologie, Lausanne, Edgar Frenk.",,PE82/-1/003,entre 1891-1925,bon,Jules Baretta,7,381,24.5,35,"Cire, bois, textile, papier, métal.",Don,rfuschetto,0.038,Pemphigus foliacé,"Clinique universitaire de Dermatologie, Lausanne",bonne conservation. mériterait tout de même qu’on s’attarde sur la couleur. doigts du dos de la main qui se décollent légèrement.,rfuschetto
"Dermatologie, vénéréologie",01/01/1990,06/09/2017,24/03/2014,Cire dermatologique (moulage) sur planche de bois peine en boire. Signée J Baretta. deux étiquettes (CDUL+titre)Verso: inscriptions: prurigo de hebra chez un jeune sujet; 1 ; 55,http://www.biusante.parisdescartes.fr/histmed/image?STLCGE00862,Dermatologie,"Clinique universitaire de Dermatologie, Lausanne, Edgar Frenk.",,PE82/-1/003,entre 1891-1925,bon,Jules Baretta,,382,,,"Cire, bois, textile, papier, métal.",Don,rfuschetto,0.041,"Prurigo de Hébra, chez un jeune sujet","Clinique universitaire de Dermatologie, Lausanne","bon état de conservation, peut être quelques taches d’eau ou efflorescences.",rfuschetto
"Dermatologie, vénéréologie",01/01/1990,06/09/2017,24/03/2014,cire dermatologique (moulage) sur bois peint en noir. signature J Baretta. plusieurs étiquettes (1501; 207; titre)verso: inscription: 8; 1; 1501; listes en bois et crochet; décoloration clous.,http://www.biusante.parisdescartes.fr/histmed/image?STLCGE01501,Dermatologie,"Clinique universitaire de Dermatologie, Lausanne, Edgar Frenk.",,PE82/-1/003,entre 1891-1925,bon,Jules Baretta,9.5,383,23,30,"Cire, bois, textile, papier, métal.",Don,rfuschetto,0.034,"Morphée, type de morphée du sein","Clinique universitaire de Dermatologie, Lausanne","post it “keep” se trouvait au verso. a été jeté.bon état. peut être des efflorescence, ou fait partie de la maladie. quelques griffures. une marque sous le sein à droite. téton abîmé",rfuschetto
"Dermatologie, vénéréologie",01/01/1990,06/09/2017,24/03/2014,cire dermatologique (moulage) sur bois peint en noir. 2 étiquettes (titre ° 1596). signature J Baretta.verso: 51 1996 folliculi face. lliste de bois et crochet,http://www.biusante.parisdescartes.fr/histmed/image?STLCGE01596,Dermatologie,"Clinique universitaire de Dermatologie, Lausanne, Edgar Frenk.",,PE82/-1/003,entre 1891-1925,assez bon,Jules Baretta,10,384,20,25.5,"Cire, bois, textile, papier, métal.",Don,rfuschetto,0.016,Folliculite papulo-tuberculeuse et confluente de nature indéterminée,"Clinique universitaire de Dermatologie, Lausanne","le bois est très abîmé, l’étiquette très jaunie et un  peu déchirée (haut droit). semble qu’une autre étiquette a été arrachée. cire ok. mais fissure au menton (à droite) à surveiller. griffures, légères efflorescences. taches sombres, semble avoir pris quelques coups (sur le nez et joue droite)",rfuschetto
